*******************************************************************************
Ephemeris / WWW_USER Thu Jun  8 09:32:56 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: (2017 EA)                       {source: JPL#2}
Center body name: Earth (399)                     {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2017-Mar-01 00:00:00.0000 TDB
Stop  time      : A.D. 2017-Mar-04 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2457814.5 ! 2017-Mar-02.00 (TDB)         Residual RMS= .2704         
   EC= .6637903807322831   QR= .7400230207428129   TP= 2457857.4253634126      
   OM= 161.8980155037973   W=  68.66986798856206   IN= 2.54916135011202        
  Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
   X=-9.443262483675667E-01  Y= 2.933073821891305E-01  Z= 1.266662031174088E-01
  VX= 2.985660714580667E-03 VY=-1.979398519079220E-02 VZ=-7.648803848027207E-03
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= n.a.                
   H= 30.8                 G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= n.a.                  
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2457814.736805555, A.D. 2017-Mar-02 05:41:00.0000, -4.717614037949741E+05,  2.364357609001256E+05, -3.729936280336499E+04,  1.518411569836572E+01, -8.371270531361121E+00,  1.481575810915991E+00,
2457814.737500000, A.D. 2017-Mar-02 05:42:00.0000, -4.708503546804190E+05,  2.359334835079159E+05, -3.721046806595934E+04,  1.518418817222363E+01, -8.371309233266830E+00,  1.481582105964100E+00,
2457814.738194444, A.D. 2017-Mar-02 05:43:00.0000, -4.699393012080491E+05,  2.354312037891928E+05, -3.712157295022215E+04,  1.518426095775910E+01, -8.371348082131897E+00,  1.481588422183632E+00,
2457814.738888889, A.D. 2017-Mar-02 05:44:00.0000, -4.690282433592081E+05,  2.349289217351069E+05, -3.703267745487478E+04,  1.518433405681301E+01, -8.371387078785970E+00,  1.481594759686667E+00,
2457814.739583333, A.D. 2017-Mar-02 05:45:00.0000, -4.681171811149418E+05,  2.344266373367632E+05, -3.694378157863102E+04,  1.518440747124097E+01, -8.371426224065008E+00,  1.481601118586066E+00,
2457814.740277778, A.D. 2017-Mar-02 05:46:00.0000, -4.672061144562960E+05,  2.339243505852307E+05, -3.685488532021334E+04,  1.518448120291354E+01, -8.371465518811366E+00,  1.481607498995462E+00,
2457814.740972222, A.D. 2017-Mar-02 05:47:00.0000, -4.662950433641970E+05,  2.334220614715042E+05, -3.676598867832823E+04,  1.518455525371630E+01, -8.371504963873804E+00,  1.481613901029281E+00,
2457814.741666667, A.D. 2017-Mar-02 05:48:00.0000, -4.653839678194523E+05,  2.329197699865317E+05, -3.667709165165803E+04,  1.518462962555008E+01, -8.371544560107628E+00,  1.481620324802738E+00,
2457814.742361111, A.D. 2017-Mar-02 05:49:00.0000, -4.644728878026903E+05,  2.324174761212445E+05, -3.658819423890604E+04,  1.518470432033105E+01, -8.371584308374647E+00,  1.481626770431839E+00,
2457814.743055556, A.D. 2017-Mar-02 05:50:00.0000, -4.635618032945096E+05,  2.319151798664796E+05, -3.649929643876733E+04,  1.518477933999091E+01, -8.371624209543345E+00,  1.481633238033405E+00,
2457814.743750000, A.D. 2017-Mar-02 05:51:00.0000, -4.626507142753303E+05,  2.314128812130309E+05, -3.641039824990598E+04,  1.518485468647706E+01, -8.371664264488867E+00,  1.481639727725065E+00,
2457814.744444444, A.D. 2017-Mar-02 05:52:00.0000, -4.617396207255125E+05,  2.309105801516407E+05, -3.632149967099219E+04,  1.518493036175270E+01, -8.371704474093105E+00,  1.481646239625260E+00,
2457814.745138889, A.D. 2017-Mar-02 05:53:00.0000, -4.608285226252973E+05,  2.304082766730265E+05, -3.623260070069755E+04,  1.518500636779707E+01, -8.371744839244810E+00,  1.481652773853274E+00,
2457814.745833333, A.D. 2017-Mar-02 05:54:00.0000, -4.599174199547470E+05,  2.299059707678118E+05, -3.614370133768542E+04,  1.518508270660555E+01, -8.371785360839553E+00,  1.481659330529210E+00,
2457814.746527778, A.D. 2017-Mar-02 05:55:00.0000, -4.590063126938343E+05,  2.294036624265797E+05, -3.605480158058134E+04,  1.518515938018985E+01, -8.371826039779904E+00,  1.481665909774007E+00,
2457814.747222222, A.D. 2017-Mar-02 05:56:00.0000, -4.580952008223832E+05,  2.289013516398691E+05, -3.596590142805661E+04,  1.518523639057819E+01, -8.371866876975432E+00,  1.481672511709472E+00,
2457814.747916667, A.D. 2017-Mar-02 05:57:00.0000, -4.571840843201578E+05,  2.283990383981556E+05, -3.587700087872261E+04,  1.518531373981547E+01, -8.371907873342794E+00,  1.481679136458247E+00,
2457814.748611111, A.D. 2017-Mar-02 05:58:00.0000, -4.562729631668329E+05,  2.278967226918612E+05, -3.578809993122034E+04,  1.518539142996337E+01, -8.371949029805796E+00,  1.481685784143842E+00,
2457814.749305556, A.D. 2017-Mar-02 05:59:00.0000, -4.553618373416960E+05,  2.273944045113701E+05, -3.569919858416617E+04,  1.518546946310065E+01, -8.371990347295473E+00,  1.481692454890636E+00,
2457814.750000000, A.D. 2017-Mar-02 06:00:00.0000, -4.544507068243325E+05,  2.268920838469489E+05, -3.561029683616618E+04,  1.518554784132321E+01, -8.372031826750156E+00,  1.481699148823884E+00,
2457814.750694444, A.D. 2017-Mar-02 06:01:00.0000, -4.535395715937912E+05,  2.263897606888984E+05, -3.552139468584131E+04,  1.518562656674434E+01, -8.372073469115545E+00,  1.481705866069727E+00,
2457814.751388889, A.D. 2017-Mar-02 06:02:00.0000, -4.526284316293299E+05,  2.258874350273825E+05, -3.543249213177323E+04,  1.518570564149487E+01, -8.372115275344758E+00,  1.481712606755192E+00,
2457814.752083333, A.D. 2017-Mar-02 06:03:00.0000, -4.517172869098485E+05,  2.253851068525585E+05, -3.534358917255731E+04,  1.518578506772334E+01, -8.372157246398443E+00,  1.481719371008220E+00,
2457814.752777778, A.D. 2017-Mar-02 06:04:00.0000, -4.508061374141276E+05,  2.248827761544987E+05, -3.525468580678028E+04,  1.518586484759625E+01, -8.372199383244840E+00,  1.481726158957640E+00,
2457814.753472222, A.D. 2017-Mar-02 06:05:00.0000, -4.498949831209779E+05,  2.243804429232274E+05, -3.516578203300802E+04,  1.518594498329814E+01, -8.372241686859830E+00,  1.481732970733211E+00,
2457814.754166667, A.D. 2017-Mar-02 06:06:00.0000, -4.489838240089715E+05,  2.238781071487173E+05, -3.507687784981266E+04,  1.518602547703189E+01, -8.372284158227046E+00,  1.481739806465606E+00,
2457814.754861111, A.D. 2017-Mar-02 06:07:00.0000, -4.480726600565314E+05,  2.233757688208739E+05, -3.498797325575330E+04,  1.518610633101882E+01, -8.372326798337919E+00,  1.481746666286427E+00,
2457814.755555556, A.D. 2017-Mar-02 06:08:00.0000, -4.471614912419915E+05,  2.228734279295200E+05, -3.489906824937348E+04,  1.518618754749897E+01, -8.372369608191766E+00,  1.481753550328222E+00,
2457814.756250000, A.D. 2017-Mar-02 06:09:00.0000, -4.462503175435364E+05,  2.223710844644602E+05, -3.481016282922112E+04,  1.518626912873120E+01, -8.372412588795900E+00,  1.481760458724489E+00,
2457814.756944444, A.D. 2017-Mar-02 06:10:00.0000, -4.453391389392316E+05,  2.218687384154289E+05, -3.472125699383796E+04,  1.518635107699350E+01, -8.372455741165643E+00,  1.481767391609665E+00,
2457814.757638889, A.D. 2017-Mar-02 06:11:00.0000, -4.444279554069340E+05,  2.213663897720671E+05, -3.463235074173745E+04,  1.518643339458308E+01, -8.372499066324488E+00,  1.481774349119169E+00,
2457814.758333333, A.D. 2017-Mar-02 06:12:00.0000, -4.435167669244409E+05,  2.208640385239931E+05, -3.454344407144764E+04,  1.518651608381666E+01, -8.372542565304112E+00,  1.481781331389387E+00,
2457814.759027778, A.D. 2017-Mar-02 06:13:00.0000, -4.426055734693706E+05,  2.203616846607388E+05, -3.445453698147126E+04,  1.518659914703063E+01, -8.372586239144484E+00,  1.481788338557675E+00,
2457814.759722222, A.D. 2017-Mar-02 06:14:00.0000, -4.416943750192225E+05,  2.198593281717765E+05, -3.436562947031764E+04,  1.518668258658128E+01, -8.372630088893935E+00,  1.481795370762390E+00,
2457814.760416667, A.D. 2017-Mar-02 06:15:00.0000, -4.407831715514064E+05,  2.193569690465307E+05, -3.427672153647537E+04,  1.518676640484501E+01, -8.372674115609286E+00,  1.481802428142880E+00,
2457814.761111111, A.D. 2017-Mar-02 06:16:00.0000, -4.398719630430937E+05,  2.188546072743477E+05, -3.418781317844395E+04,  1.518685060421852E+01, -8.372718320355885E+00,  1.481809510839500E+00,
2457814.761805556, A.D. 2017-Mar-02 06:17:00.0000, -4.389607494712174E+05,  2.183522428445093E+05, -3.409890439466636E+04,  1.518693518711907E+01, -8.372762704207721E+00,  1.481816618993632E+00,
2457814.762500000, A.D. 2017-Mar-02 06:18:00.0000, -4.380495308128893E+05,  2.178498757462405E+05, -3.400999518364209E+04,  1.518702015598467E+01, -8.372807268247465E+00,  1.481823752747655E+00,
2457814.763194445, A.D. 2017-Mar-02 06:19:00.0000, -4.371383070447445E+05,  2.173475059686881E+05, -3.392108554382482E+04,  1.518710551327431E+01, -8.372852013566661E+00,  1.481830912245023E+00,
2457814.763888889, A.D. 2017-Mar-02 06:20:00.0000, -4.362270781434774E+05,  2.168451335009623E+05, -3.383217547366020E+04,  1.518719126146821E+01, -8.372896941265674E+00,  1.481838097630181E+00,
2457814.764583333, A.D. 2017-Mar-02 06:21:00.0000, -4.353158440855145E+05,  2.163427583320710E+05, -3.374326497158618E+04,  1.518727740306799E+01, -8.372942052453906E+00,  1.481845309048668E+00,
2457814.765277778, A.D. 2017-Mar-02 06:22:00.0000, -4.344046048471928E+05,  2.158403804509759E+05, -3.365435403605319E+04,  1.518736394059697E+01, -8.372987348249822E+00,  1.481852546647060E+00,
2457814.765972222, A.D. 2017-Mar-02 06:23:00.0000, -4.334933604046702E+05,  2.153379998465558E+05, -3.356544266545948E+04,  1.518745087660036E+01, -8.373032829781042E+00,  1.481859810573012E+00,
2457814.766666667, A.D. 2017-Mar-02 06:24:00.0000, -4.325821107339561E+05,  2.148356165076621E+05, -3.347653085824817E+04,  1.518753821364552E+01, -8.373078498184491E+00,  1.481867100975263E+00,
2457814.767361111, A.D. 2017-Mar-02 06:25:00.0000, -4.316708558109403E+05,  2.143332304230200E+05, -3.338761861281590E+04,  1.518762595432219E+01, -8.373124354606402E+00,  1.481874418003625E+00,
2457814.768055555, A.D. 2017-Mar-02 06:26:00.0000, -4.307595956112742E+05,  2.138308415813245E+05, -3.329870592755424E+04,  1.518771410124274E+01, -8.373170400202522E+00,  1.481881761809037E+00,
2457814.768750000, A.D. 2017-Mar-02 06:27:00.0000, -4.298483301106393E+05,  2.133284499711956E+05, -3.320979280085891E+04,  1.518780265704243E+01, -8.373216636138086E+00,  1.481889132543506E+00,
2457814.769444444, A.D. 2017-Mar-02 06:28:00.0000, -4.289370592842698E+05,  2.128260555811572E+05, -3.312087923110412E+04,  1.518789162437961E+01, -8.373263063588029E+00,  1.481896530360192E+00,
2457814.770138889, A.D. 2017-Mar-02 06:29:00.0000, -4.280257831073999E+05,  2.123236583996984E+05, -3.303196521666941E+04,  1.518798100593606E+01, -8.373309683737030E+00,  1.481903955413370E+00,
2457814.770833333, A.D. 2017-Mar-02 06:30:00.0000, -4.271145015551746E+05,  2.118212584152300E+05, -3.294305075590845E+04,  1.518807080441716E+01, -8.373356497779611E+00,  1.481911407858450E+00,
2457814.771527778, A.D. 2017-Mar-02 06:31:00.0000, -4.262032146025002E+05,  2.113188556160798E+05, -3.285413584717955E+04,  1.518816102255222E+01, -8.373403506920244E+00,  1.481918887852003E+00,
2457814.772222222, A.D. 2017-Mar-02 06:32:00.0000, -4.252919222240746E+05,  2.108164499904686E+05, -3.276522048880671E+04,  1.518825166309469E+01, -8.373450712373478E+00,  1.481926395551746E+00,
2457814.772916667, A.D. 2017-Mar-02 06:33:00.0000, -4.243806243944466E+05,  2.103140415266312E+05, -3.267630467915667E+04,  1.518834272882247E+01, -8.373498115363999E+00,  1.481933931116566E+00,
2457814.773611111, A.D. 2017-Mar-02 06:34:00.0000, -4.234693210880160E+05,  2.098116302126509E+05, -3.258738841651424E+04,  1.518843422253815E+01, -8.373545717126806E+00,  1.481941494706538E+00,
2457814.774305556, A.D. 2017-Mar-02 06:35:00.0000, -4.225580122790933E+05,  2.093092160365695E+05, -3.249847169922329E+04,  1.518852614706932E+01, -8.373593518907240E+00,  1.481949086482927E+00,
2457814.775000000, A.D. 2017-Mar-02 06:36:00.0000, -4.216466979416907E+05,  2.088067989863608E+05, -3.240955452557796E+04,  1.518861850526873E+01, -8.373641521961124E+00,  1.481956706608195E+00,
2457814.775694444, A.D. 2017-Mar-02 06:37:00.0000, -4.207353780497611E+05,  2.083043790498896E+05, -3.232063689386170E+04,  1.518871130001492E+01, -8.373689727554913E+00,  1.481964355246006E+00,
2457814.776388889, A.D. 2017-Mar-02 06:38:00.0000, -4.198240525769293E+05,  2.078019562149830E+05, -3.223171880237001E+04,  1.518880453421202E+01, -8.373738136965729E+00,  1.481972032561253E+00,
2457814.777083333, A.D. 2017-Mar-02 06:39:00.0000, -4.189127214967906E+05,  2.072995304693567E+05, -3.214280024937444E+04,  1.518889821079034E+01, -8.373786751481552E+00,  1.481979738720076E+00,
2457814.777777778, A.D. 2017-Mar-02 06:40:00.0000, -4.180013847827315E+05,  2.067971018006780E+05, -3.205388123314588E+04,  1.518899233270664E+01, -8.373835572401269E+00,  1.481987473889840E+00,
2457814.778472222, A.D. 2017-Mar-02 06:41:00.0000, -4.170900424078703E+05,  2.062946701965208E+05, -3.196496175192688E+04,  1.518908690294434E+01, -8.373884601034838E+00,  1.481995238239182E+00,
2457814.779166667, A.D. 2017-Mar-02 06:42:00.0000, -4.161786943453550E+05,  2.057922356443729E+05, -3.187604180397144E+04,  1.518918192451392E+01, -8.373933838703378E+00,  1.482003031937998E+00,
2457814.779861111, A.D. 2017-Mar-02 06:43:00.0000, -4.152673405678570E+05,  2.052897981316635E+05, -3.178712138750001E+04,  1.518927740045315E+01, -8.373983286739298E+00,  1.482010855157468E+00,
2457814.780555556, A.D. 2017-Mar-02 06:44:00.0000, -4.143559810481369E+05,  2.047873576457230E+05, -3.169820050075512E+04,  1.518937333382745E+01, -8.374032946486412E+00,  1.482018708070046E+00,
2457814.781250000, A.D. 2017-Mar-02 06:45:00.0000, -4.134446157586277E+05,  2.042849141738246E+05, -3.160927914194240E+04,  1.518946972773015E+01, -8.374082819300069E+00,  1.482026590849513E+00,
2457814.781944444, A.D. 2017-Mar-02 06:46:00.0000, -4.125332446714938E+05,  2.037824677031190E+05, -3.152035730925082E+04,  1.518956658528289E+01, -8.374132906547274E+00,  1.482034503670944E+00,
2457814.782638889, A.D. 2017-Mar-02 06:47:00.0000, -4.116218677590489E+05,  2.032800182207144E+05, -3.143143500089165E+04,  1.518966390963585E+01, -8.374183209606800E+00,  1.482042446710752E+00,
2457814.783333333, A.D. 2017-Mar-02 06:48:00.0000, -4.107104849929512E+05,  2.027775657136237E+05, -3.134251221503468E+04,  1.518976170396817E+01, -8.374233729869333E+00,  1.482050420146674E+00,
2457814.784027778, A.D. 2017-Mar-02 06:49:00.0000, -4.097990963450968E+05,  2.022751101687566E+05, -3.125358894986200E+04,  1.518985997148821E+01, -8.374284468737612E+00,  1.482058424157824E+00,
2457814.784722222, A.D. 2017-Mar-02 06:50:00.0000, -4.088877017868757E+05,  2.017726515729699E+05, -3.116466520352857E+04,  1.518995871543391E+01, -8.374335427626491E+00,  1.482066458924645E+00,
2457814.785416667, A.D. 2017-Mar-02 06:51:00.0000, -4.079763012896180E+05,  2.012701899130114E+05, -3.107574097417858E+04,  1.519005793907316E+01, -8.374386607963181E+00,  1.482074524628975E+00,
2457814.786111111, A.D. 2017-Mar-02 06:52:00.0000, -4.070648948245049E+05,  2.007677251755734E+05, -3.098681625995262E+04,  1.519015764570410E+01, -8.374438011187271E+00,  1.482082621454033E+00,
2457814.786805556, A.D. 2017-Mar-02 06:53:00.0000, -4.061534823624492E+05,  2.002652573471870E+05, -3.089789105897004E+04,  1.519025783865551E+01, -8.374489638750957E+00,  1.482090749584454E+00,
2457814.787500000, A.D. 2017-Mar-02 06:54:00.0000, -4.052420638740659E+05,  1.997627864143925E+05, -3.080896536936633E+04,  1.519035852128714E+01, -8.374541492119080E+00,  1.482098909206250E+00,
2457814.788194444, A.D. 2017-Mar-02 06:55:00.0000, -4.043306393300295E+05,  1.992603123635944E+05, -3.072003918923443E+04,  1.519045969699009E+01, -8.374593572769395E+00,  1.482107100506902E+00,
2457814.788888889, A.D. 2017-Mar-02 06:56:00.0000, -4.034192087005079E+05,  1.987578351810891E+05, -3.063111251667309E+04,  1.519056136918717E+01, -8.374645882192562E+00,  1.482115323675287E+00,
2457814.789583333, A.D. 2017-Mar-02 06:57:00.0000, -4.025077719556987E+05,  1.982553548531334E+05, -3.054218534975989E+04,  1.519066354133324E+01, -8.374698421892429E+00,  1.482123578901780E+00,
2457814.790277778, A.D. 2017-Mar-02 06:58:00.0000, -4.015963290655017E+05,  1.977528713658214E+05, -3.045325768655464E+04,  1.519076621691566E+01, -8.374751193386071E+00,  1.482131866378186E+00,
2457814.790972222, A.D. 2017-Mar-02 06:59:00.0000, -4.006848799995482E+05,  1.972503847052465E+05, -3.036432952513719E+04,  1.519086939945459E+01, -8.374804198203980E+00,  1.482140186297800E+00,
2457814.791666667, A.D. 2017-Mar-02 07:00:00.0000, -3.997734247273505E+05,  1.967478948573482E+05, -3.027540086354905E+04,  1.519097309250344E+01, -8.374857437890240E+00,  1.482148538855420E+00,
2457814.792361111, A.D. 2017-Mar-02 07:01:00.0000, -3.988619632181525E+05,  1.962454018079737E+05, -3.018647169982010E+04,  1.519107729964923E+01, -8.374910914002585E+00,  1.482156924247326E+00,
2457814.793055556, A.D. 2017-Mar-02 07:02:00.0000, -3.979504954410195E+05,  1.957429055429065E+05, -3.009754203197705E+04,  1.519118202451299E+01, -8.374964628112680E+00,  1.482165342671355E+00,
2457814.793750000, A.D. 2017-Mar-02 07:03:00.0000, -3.970390213648081E+05,  1.952404060478060E+05, -3.000861185803333E+04,  1.519128727075017E+01, -8.375018581806179E+00,  1.482173794326847E+00,
2457814.794444445, A.D. 2017-Mar-02 07:04:00.0000, -3.961275409580469E+05,  1.947379033082572E+05, -2.991968117598642E+04,  1.519139304205106E+01, -8.375072776682874E+00,  1.482182279414694E+00,
2457814.795138889, A.D. 2017-Mar-02 07:05:00.0000, -3.952160541891754E+05,  1.942353973097499E+05, -2.983074998382900E+04,  1.519149934214095E+01, -8.375127214356880E+00,  1.482190798137372E+00,
2457814.795833333, A.D. 2017-Mar-02 07:06:00.0000, -3.943045610263050E+05,  1.937328880376442E+05, -2.974181827953414E+04,  1.519160617478153E+01, -8.375181896456965E+00,  1.482199350698911E+00,
2457814.796527778, A.D. 2017-Mar-02 07:07:00.0000, -3.933930614374876E+05,  1.932303754772685E+05, -2.965288606107327E+04,  1.519171354376985E+01, -8.375236824626398E+00,  1.482207937304962E+00,
2457814.797222222, A.D. 2017-Mar-02 07:08:00.0000, -3.924815553902686E+05,  1.927278596137420E+05, -2.956395332637592E+04,  1.519182145293974E+01, -8.375292000523240E+00,  1.482216558162737E+00,
2457814.797916667, A.D. 2017-Mar-02 07:09:00.0000, -3.915700428522229E+05,  1.922253404321984E+05, -2.947502007339410E+04,  1.519192990616199E+01, -8.375347425820634E+00,  1.482225213481122E+00,
2457814.798611111, A.D. 2017-Mar-02 07:10:00.0000, -3.906585237905979E+05,  1.917228179176253E+05, -2.938608630006116E+04,  1.519203890734481E+01, -8.375403102206835E+00,  1.482233903470608E+00,
2457814.799305555, A.D. 2017-Mar-02 07:11:00.0000, -3.897469981723130E+05,  1.912202920548853E+05, -2.929715200428057E+04,  1.519214846043428E+01, -8.375459031385422E+00,  1.482242628343347E+00,
2457814.800000000, A.D. 2017-Mar-02 07:12:00.0000, -3.888354659642279E+05,  1.907177628287728E+05, -2.920821718396284E+04,  1.519225856941480E+01, -8.375515215075486E+00,  1.482251388313159E+00,
2457814.800694444, A.D. 2017-Mar-02 07:13:00.0000, -3.879239271327853E+05,  1.902152302239572E+05, -2.911928183698861E+04,  1.519236923830959E+01, -8.375571655011761E+00,  1.482260183595545E+00,
2457814.801388889, A.D. 2017-Mar-02 07:14:00.0000, -3.870123816443682E+05,  1.897126942250047E+05, -2.903034596121411E+04,  1.519248047118111E+01, -8.375628352944878E+00,  1.482269014407712E+00,
2457814.802083333, A.D. 2017-Mar-02 07:15:00.0000, -3.861008294648826E+05,  1.892101548163987E+05, -2.894140955453680E+04,  1.519259227213159E+01, -8.375685310641481E+00,  1.482277880968577E+00,
2457814.802777778, A.D. 2017-Mar-02 07:16:00.0000, -3.851892705602646E+05,  1.887076119824988E+05, -2.885247261478419E+04,  1.519270464530349E+01, -8.375742529884425E+00,  1.482286783498789E+00,
2457814.803472222, A.D. 2017-Mar-02 07:17:00.0000, -3.842777048959136E+05,  1.882050657075479E+05, -2.876353513979012E+04,  1.519281759487997E+01, -8.375800012472972E+00,  1.482295722220736E+00,
2457814.804166667, A.D. 2017-Mar-02 07:18:00.0000, -3.833661324372590E+05,  1.877025159757005E+05, -2.867459712738658E+04,  1.519293112508548E+01, -8.375857760222987E+00,  1.482304697358588E+00,
2457814.804861111, A.D. 2017-Mar-02 07:19:00.0000, -3.824545531491935E+05,  1.871999627709777E+05, -2.858565857537616E+04,  1.519304524018616E+01, -8.375915774967108E+00,  1.482313709138290E+00,
2457814.805555556, A.D. 2017-Mar-02 07:20:00.0000, -3.815429669966400E+05,  1.866974060773248E+05, -2.849671948154889E+04,  1.519315994449044E+01, -8.375974058554943E+00,  1.482322757787572E+00,
2457814.806250000, A.D. 2017-Mar-02 07:21:00.0000, -3.806313739439845E+05,  1.861948458785389E+05, -2.840777984369960E+04,  1.519327524234951E+01, -8.376032612853280E+00,  1.482331843535986E+00,
2457814.806944444, A.D. 2017-Mar-02 07:22:00.0000, -3.797197739555836E+05,  1.856922821583214E+05, -2.831883965958156E+04,  1.519339113815789E+01, -8.376091439746277E+00,  1.482340966614919E+00,
2457814.807638889, A.D. 2017-Mar-02 07:23:00.0000, -3.788081669953465E+05,  1.851897149002889E+05, -2.822989892695604E+04,  1.519350763635394E+01, -8.376150541135658E+00,  1.482350127257598E+00,
2457814.808333333, A.D. 2017-Mar-02 07:24:00.0000, -3.778965530270934E+05,  1.846871440878597E+05, -2.814095764355511E+04,  1.519362474142043E+01, -8.376209918940921E+00,  1.482359325699122E+00,
2457814.809027778, A.D. 2017-Mar-02 07:25:00.0000, -3.769849320141673E+05,  1.841845697044437E+05, -2.805201580711127E+04,  1.519374245788510E+01, -8.376269575099572E+00,  1.482368562176477E+00,
2457814.809722222, A.D. 2017-Mar-02 07:26:00.0000, -3.760733039198220E+05,  1.836819917332494E+05, -2.796307341533469E+04,  1.519386079032118E+01, -8.376329511567302E+00,  1.482377836928549E+00,
